ANO_ELEICAO,SG_UE,SQ_CANDIDATO,NR_TURNO,QT_VOTOS_NOMINAIS
2018,PR,160000621791,1,15184
2018,PR,160000621792,1,923
2018,PR,160000621793,1,1218
2018,PR,160000621794,1,0
2018,PR,160000621795,1,4572
2018,PR,160000621796,1,0
2018,PR,160000621797,1,0
2018,PR,160000621798,1,11566
2018,PR,160000621799,1,632
2018,PR,160000621800,1,2029
2018,PR,160000621801,1,506
2018,PR,160000621802,1,1377
2018,PR,160000621803,1,2022
2018,PR,160000621804,1,1317
2018,PR,160000621807,1,1351
2018,PR,160000621808,1,815
2018,PR,160000621809,1,369
2018,PR,160000621810,1,0
2018,PR,160000621811,1,2316
2018,PR,160000621812,1,214
2018,PR,160000621813,1,724
2018,PR,160000621815,1,288
2018,PR,160000621816,1,1657
2018,PR,160000621951,1,6256
2018,PR,160000621960,1,1528291
2018,PR,160000621963,1,705976
2018,PR,160000621964,1,269254
2018,PR,160000622038,1,2849
2018,PR,160000622039,1,24395
2018,PR,160000622040,1,5615
2018,PR,160000622041,1,0
2018,PR,160000622042,1,4206
2018,PR,160000622043,1,5857
2018,PR,160000622044,1,700
2018,PR,160000622045,1,522
2018,PR,160000622046,1,171
2018,PR,160000622047,1,26210
2018,PR,160000622048,1,16394
2018,PR,160000622049,1,0
2018,PR,160000622050,1,6680
2018,PR,160000622051,1,628
2018,PR,160000622052,1,5319
2018,PR,160000622053,1,515
2018,PR,160000622054,1,252
2018,PR,160000622055,1,315
2018,PR,160000622056,1,2782
2018,PR,160000622057,1,658
2018,PR,160000622058,1,13051
2018,PR,160000622059,1,2190
2018,PR,160000622060,1,3008
2018,PR,160000622061,1,0
2018,PR,160000622062,1,39
2018,PR,160000622063,1,835
2018,PR,160000622283,1,793
2018,PR,160000622284,1,164
2018,PR,160000622285,1,68
2018,PR,160000622286,1,3077
2018,PR,160000622288,1,16951
2018,PR,160000622289,1,137
2018,PR,160000622290,1,387
2018,PR,160000622291,1,109
2018,PR,160000622292,1,700
2018,PR,160000622293,1,184
2018,PR,160000622294,1,308
2018,PR,160000622295,1,596
2018,PR,160000622296,1,122
2018,PR,160000622297,1,115
2018,PR,160000622299,1,258
2018,PR,160000622300,1,11022
2018,PR,160000622301,1,981
2018,PR,160000622302,1,488
2018,PR,160000622303,1,429
2018,PR,160000622304,1,866
2018,PR,160000622305,1,17341
2018,PR,160000622306,1,35231
2018,PR,160000622307,1,871
2018,PR,160000622308,1,1621
2018,PR,160000622309,1,1913
2018,PR,160000622310,1,1626
2018,PR,160000622311,1,3929
2018,PR,160000622312,1,25386
2018,PR,160000622313,1,490
2018,PR,160000622314,1,923
2018,PR,160000622315,1,42154
2018,PR,160000622316,1,75
2018,PR,160000622317,1,331
2018,PR,160000622318,1,4634
2018,PR,160000622319,1,123
2018,PR,160000622320,1,940
2018,PR,160000622321,1,0
2018,PR,160000622322,1,17425
2018,PR,160000622323,1,123
2018,PR,160000622325,1,281
2018,PR,160000622326,1,573
2018,PR,160000622327,1,211
2018,PR,160000622328,1,367
2018,PR,160000622329,1,12208
2018,PR,160000622330,1,709
2018,PR,160000622331,1,196
2018,PR,160000622332,1,105
2018,PR,160000622333,1,2126
2018,PR,160000622334,1,2813
2018,PR,160000622335,1,811
2018,PR,160000622336,1,0
2018,PR,160000622337,1,120
2018,PR,160000622338,1,110
2018,PR,160000622339,1,2889
2018,PR,160000622340,1,1646
2018,PR,160000622341,1,3825
2018,PR,160000622342,1,559
2018,PR,160000622343,1,333
2018,PR,160000622344,1,244
2018,PR,160000622345,1,32
2018,PR,160000622346,1,168
2018,PR,160000622347,1,7696
2018,PR,160000622348,1,0
2018,PR,160000622349,1,31315
2018,PR,160000622350,1,63
2018,PR,160000622351,1,48
2018,PR,160000622352,1,357
2018,PR,160000622353,1,147
2018,PR,160000622354,1,226
2018,PR,160000622355,1,137
2018,PR,160000622356,1,10897
2018,PR,160000622357,1,1928
2018,PR,160000622358,1,2647
2018,PR,160000622359,1,1561
2018,PR,160000622360,1,442
2018,PR,160000622361,1,11
2018,PR,160000622844,1,831361
2018,PR,160000622846,1,1304719
2018,PR,160000622849,1,377872
2018,PR,160000623009,1,463494
2018,PR,160000623011,1,599953
2018,PR,160000623014,1,10816
2018,PR,160000623015,1,4639
2018,PR,160000623016,1,2153
2018,PR,160000623017,1,77306
2018,PR,160000623018,1,1735
2018,PR,160000623019,1,5784
2018,PR,160000623020,1,5691
2018,PR,160000623021,1,2867
2018,PR,160000623022,1,139
2018,PR,160000623023,1,2069
2018,PR,160000623024,1,267
2018,PR,160000623025,1,69320
2018,PR,160000623026,1,857
2018,PR,160000623027,1,84892
2018,PR,160000623028,1,1646
2018,PR,160000623029,1,19329
2018,PR,160000623030,1,1843
2018,PR,160000623031,1,1155
2018,PR,160000623032,1,528
2018,PR,160000623033,1,15663
2018,PR,160000623034,1,1032
2018,PR,160000623035,1,5313
2018,PR,160000623036,1,1169
2018,PR,160000623037,1,5656
2018,PR,160000623039,1,22693
2018,PR,160000623040,1,1082
2018,PR,160000623041,1,36494
2018,PR,160000623042,1,681
2018,PR,160000623043,1,4576
2018,PR,160000623044,1,2795
2018,PR,160000623045,1,4729
2018,PR,160000623046,1,2388
2018,PR,160000623047,1,1256
2018,PR,160000623048,1,376
2018,PR,160000623049,1,571
2018,PR,160000623050,1,2495
2018,PR,160000623051,1,1494
2018,PR,160000623052,1,30931
2018,PR,160000623053,1,2275
2018,PR,160000623054,1,5219
2018,PR,160000623055,1,673
2018,PR,160000623056,1,0
2018,PR,160000623057,1,3304
2018,PR,160000623058,1,11436
2018,PR,160000623059,1,0
2018,PR,160000623060,1,7114
2018,PR,160000623062,1,2677
2018,PR,160000623063,1,995
2018,PR,160000623064,1,3080
2018,PR,160000623065,1,1269
2018,PR,160000623066,1,62169
2018,PR,160000623067,1,948
2018,PR,160000623068,1,1491
2018,PR,160000623069,1,3394
2018,PR,160000623070,1,212513
2018,PR,160000623071,1,371
2018,PR,160000623072,1,19018
2018,PR,160000623073,1,1235
2018,PR,160000623074,1,2497
2018,PR,160000623075,1,319
2018,PR,160000623076,1,1168
2018,PR,160000623077,1,10522
2018,PR,160000623079,1,1100
2018,PR,160000623080,1,27397
2018,PR,160000623126,1,1693
2018,PR,160000623127,1,38727
2018,PR,160000623128,1,92300
2018,PR,160000623129,1,1700
2018,PR,160000623130,1,90249
2018,PR,160000623131,1,706
2018,PR,160000623132,1,6313
2018,PR,160000623133,1,62584
2018,PR,160000623134,1,34206
2018,PR,160000623135,1,588
2018,PR,160000623136,1,550
2018,PR,160000623137,1,1965
2018,PR,160000623138,1,7331
2018,PR,160000623139,1,64572
2018,PR,160000623140,1,75540
2018,PR,160000623141,1,80025
2018,PR,160000623142,1,95386
2018,PR,160000623143,1,5338
2018,PR,160000623144,1,51869
2018,PR,160000623145,1,98214
2018,PR,160000623146,1,19706
2018,PR,160000623147,1,344
2018,PR,160000623148,1,938
2018,PR,160000623149,1,24079
2018,PR,160000623150,1,2577
2018,PR,160000623152,1,72475
2018,PR,160000623153,1,1753
2018,PR,160000623154,1,90158
2018,PR,160000623155,1,2336
2018,PR,160000623156,1,2057
2018,PR,160000623157,1,49661
2018,PR,160000623158,1,1438
2018,PR,160000623159,1,6632
2018,PR,160000623160,1,35133
2018,PR,160000623161,1,25397
2018,PR,160000623162,1,72096
2018,PR,160000623163,1,0
2018,PR,160000623164,1,300
2018,PR,160000623165,1,324
2018,PR,160000623166,1,277
2018,PR,160000623167,1,33459
2018,PR,160000623168,1,716
2018,PR,160000623169,1,268
2018,PR,160000623170,1,510
2018,PR,160000623281,1,54276
2018,PR,160000623282,1,31158
2018,PR,160000623283,1,5453
2018,PR,160000623284,1,1477
2018,PR,160000623285,1,1667
2018,PR,160000623286,1,726
2018,PR,160000623287,1,32001
2018,PR,160000623288,1,911
2018,PR,160000623289,1,8574
2018,PR,160000623290,1,38349
2018,PR,160000623291,1,36332
2018,PR,160000623292,1,13246
2018,PR,160000623293,1,243
2018,PR,160000623294,1,304
2018,PR,160000623295,1,147565
2018,PR,160000623296,1,446
2018,PR,160000623297,1,60540
2018,PR,160000623298,1,1577
2018,PR,160000623299,1,3734
2018,PR,160000623300,1,44001
2018,PR,160000623301,1,1979
2018,PR,160000623302,1,41919
2018,PR,160000623303,1,50414
2018,PR,160000623304,1,6965
2018,PR,160000623305,1,472
2018,PR,160000623306,1,1447
2018,PR,160000623307,1,26676
2018,PR,160000623308,1,838
2018,PR,160000623309,1,5237
2018,PR,160000623310,1,573
2018,PR,160000623311,1,204
2018,PR,160000623312,1,1974
2018,PR,160000623313,1,79455
2018,PR,160000623314,1,2351
2018,PR,160000623315,1,73383
2018,PR,160000623316,1,641
2018,PR,160000623317,1,580
2018,PR,160000623318,1,23873
2018,PR,160000623319,1,1452
2018,PR,160000623320,1,45
2018,PR,160000623321,1,8638
2018,PR,160000623322,1,57385
2018,PR,160000623323,1,28858
2018,PR,160000623324,1,1228
2018,PR,160000623325,1,356
2018,PR,160000623326,1,2180
2018,PR,160000623327,1,313
2018,PR,160000623328,1,313
2018,PR,160000623329,1,153
2018,PR,160000623330,1,279
2018,PR,160000623331,1,2482
2018,PR,160000623332,1,24014
2018,PR,160000623333,1,26955
2018,PR,160000623334,1,555
2018,PR,160000623335,1,1034
2018,PR,160000623336,1,401
2018,PR,160000623337,1,22430
2018,PR,160000623338,1,18376
2018,PR,160000623339,1,15491
2018,PR,160000623340,1,43601
2018,PR,160000623341,1,287
2018,PR,160000623342,1,31200
2018,PR,160000623343,1,0
2018,PR,160000623344,1,20021
2018,PR,160000623345,1,6185
2018,PR,160000623346,1,407
2018,PR,160000623347,1,373
2018,PR,160000623348,1,51246
2018,PR,160000623349,1,61791
2018,PR,160000623350,1,447
2018,PR,160000623351,1,0
2018,PR,160000624221,1,323
2018,PR,160000624222,1,1052
2018,PR,160000624223,1,12282
2018,PR,160000624224,1,535
2018,PR,160000624225,1,83
2018,PR,160000624226,1,1074
2018,PR,160000624227,1,357
2018,PR,160000624228,1,12266
2018,PR,160000624229,1,1858
2018,PR,160000624230,1,22230
2018,PR,160000624231,1,350
2018,PR,160000624232,1,1573
2018,PR,160000624233,1,20795
2018,PR,160000624234,1,48805
2018,PR,160000624235,1,267
2018,PR,160000624236,1,23693
2018,PR,160000624237,1,40763
2018,PR,160000624238,1,26887
2018,PR,160000624239,1,323
2018,PR,160000624240,1,14797
2018,PR,160000624241,1,8099
2018,PR,160000624242,1,595
2018,PR,160000624243,1,4593
2018,PR,160000624244,1,3307
2018,PR,160000624245,1,1020
2018,PR,160000624246,1,104
2018,PR,160000624247,1,432
2018,PR,160000624248,1,453
2018,PR,160000624249,1,46106
2018,PR,160000624250,1,138
2018,PR,160000624251,1,566
2018,PR,160000624252,1,8231
2018,PR,160000624253,1,813
2018,PR,160000624254,1,0
2018,PR,160000624255,1,629
2018,PR,160000624256,1,698
2018,PR,160000624257,1,177
2018,PR,160000624258,1,260
2018,PR,160000624259,1,1039
2018,PR,160000624260,1,841
2018,PR,160000624261,1,218
2018,PR,160000624262,1,289
2018,PR,160000624263,1,270
2018,PR,160000624264,1,2060
2018,PR,160000624265,1,138
2018,PR,160000624266,1,152
2018,PR,160000625750,1,787
2018,PR,160000625751,1,5335
2018,PR,160000625752,1,383
2018,PR,160000625753,1,491
2018,PR,160000625754,1,2243
2018,PR,160000625755,1,2944
2018,PR,160000625756,1,1520
2018,PR,160000625757,1,990
2018,PR,160000625758,1,181
2018,PR,160000625759,1,695
2018,PR,160000625760,1,77450
2018,PR,160000625762,1,0
2018,PR,160000625763,1,1191
2018,PR,160000625764,1,409
2018,PR,160000625765,1,108
2018,PR,160000625766,1,2203
2018,PR,160000625767,1,35233
2018,PR,160000625768,1,100
2018,PR,160000625770,1,1481
2018,PR,160000625771,1,559
2018,PR,160000625772,1,3438
2018,PR,160000625773,1,336
2018,PR,160000625774,1,1413
2018,PR,160000625775,1,375
2018,PR,160000625776,1,322
2018,PR,160000625777,1,0
2018,PR,160000625778,1,281
2018,PR,160000625779,1,533
2018,PR,160000625780,1,1134
2018,PR,160000625781,1,282
2018,PR,160000625782,1,596
2018,PR,160000625783,1,58533
2018,PR,160000625785,1,336
2018,PR,160000625786,1,717
2018,PR,160000625787,1,2705
2018,PR,160000625788,1,505
2018,PR,160000625789,1,3549
2018,PR,160000625790,1,568
2018,PR,160000625791,1,3260
2018,PR,160000625792,1,26
2018,PR,160000625793,1,669
2018,PR,160000625794,1,165
2018,PR,160000625795,1,877
2018,PR,160000625796,1,556
2018,PR,160000625797,1,133
2018,PR,160000625798,1,107
2018,PR,160000625801,1,1084
2018,PR,160000625802,1,1024
2018,PR,160000625803,1,1237
2018,PR,160000625804,1,297
2018,PR,160000625805,1,657
2018,PR,160000625806,1,468
2018,PR,160000625807,1,134
2018,PR,160000625808,1,329
2018,PR,160000625809,1,300
2018,PR,160000626009,1,427749
2018,PR,160000626010,1,384
2018,PR,160000626011,1,6124
2018,PR,160000626012,1,2647
2018,PR,160000626013,1,27574
2018,PR,160000626014,1,5868
2018,PR,160000626015,1,17626
2018,PR,160000626016,1,2439
2018,PR,160000626017,1,6327
2018,PR,160000626018,1,1711
2018,PR,160000626019,1,7037
2018,PR,160000626020,1,6065
2018,PR,160000626021,1,2883
2018,PR,160000626022,1,1190
2018,PR,160000626023,1,472
2018,PR,160000626024,1,2330
2018,PR,160000626025,1,449
2018,PR,160000626026,1,1219
2018,PR,160000626027,1,722
2018,PR,160000626028,1,1356
2018,PR,160000626029,1,3392
2018,PR,160000626030,1,2230
2018,PR,160000626031,1,2983
2018,PR,160000626032,1,2070
2018,PR,160000626033,1,1603
2018,PR,160000626034,1,1055
2018,PR,160000626035,1,3596
2018,PR,160000626036,1,10981
2018,PR,160000626037,1,1115
2018,PR,160000626038,1,519
2018,PR,160000626039,1,688
2018,PR,160000626040,1,13047
2018,PR,160000626041,1,36937
2018,PR,160000626042,1,619
2018,PR,160000626043,1,2080
2018,PR,160000626044,1,801
2018,PR,160000626045,1,2736
2018,PR,160000626046,1,0
2018,PR,160000626047,1,0
2018,PR,160000626048,1,1853
2018,PR,160000626049,1,32216
2018,PR,160000626050,1,1260
2018,PR,160000626051,1,6221
2018,PR,160000626052,1,7006
2018,PR,160000626053,1,177
2018,PR,160000626054,1,976
2018,PR,160000626055,1,17695
2018,PR,160000626056,1,2505
2018,PR,160000626057,1,683
2018,PR,160000626058,1,2069
2018,PR,160000626059,1,168
2018,PR,160000626060,1,58343
2018,PR,160000626061,1,196
2018,PR,160000626062,1,120
2018,PR,160000626063,1,119
2018,PR,160000626064,1,277
2018,PR,160000626065,1,77
2018,PR,160000626066,1,0
2018,PR,160000626067,1,787
2018,PR,160000626068,1,4374
2018,PR,160000626070,1,0
2018,PR,160000626071,1,0
2018,PR,160000626072,1,0
2018,PR,160000626073,1,877
2018,PR,160000626074,1,0
2018,PR,160000626075,1,2177
2018,PR,160000626076,1,1193
2018,PR,160000626077,1,25
2018,PR,160000626078,1,422
2018,PR,160000626079,1,0
2018,PR,160000626080,1,134
2018,PR,160000626081,1,0
2018,PR,160000626082,1,0
2018,PR,160000626083,1,147
2018,PR,160000626084,1,244
2018,PR,160000626117,1,49037
2018,PR,160000626135,1,11778
2018,PR,160000626136,1,2832
2018,PR,160000626137,1,0
2018,PR,160000626138,1,13302
2018,PR,160000626139,1,4670
2018,PR,160000626140,1,17146
2018,PR,160000626141,1,16492
2018,PR,160000626142,1,13864
2018,PR,160000626143,1,10304
2018,PR,160000626144,1,8038
2018,PR,160000626145,1,75326
2018,PR,160000626146,1,2608
2018,PR,160000626147,1,2550
2018,PR,160000626148,1,2347
2018,PR,160000626149,1,2481
2018,PR,160000626150,1,33628
2018,PR,160000626151,1,4501
2018,PR,160000626152,1,17543
2018,PR,160000626153,1,406
2018,PR,160000626154,1,241537
2018,PR,160000626155,1,8348
2018,PR,160000626156,1,1947
2018,PR,160000626157,1,466
2018,PR,160000626158,1,570
2018,PR,160000626159,1,972
2018,PR,160000626160,1,3774
2018,PR,160000626161,1,22878
2018,PR,160000626162,1,8230
2018,PR,160000626163,1,1418
2018,PR,160000626164,1,964
2018,PR,160000626165,1,131
2018,PR,160000626166,1,2498
2018,PR,160000626167,1,431
2018,PR,160000626168,1,540
2018,PR,160000626169,1,896
2018,PR,160000626170,1,62
2018,PR,160000626171,1,4265
2018,PR,160000626172,1,2117
2018,PR,160000626173,1,818
2018,PR,160000626174,1,1960
2018,PR,160000626175,1,182
2018,PR,160000626176,1,0
2018,PR,160000626177,1,5747
2018,PR,160000627553,1,937
2018,PR,160000627759,1,433
2018,PR,160000627841,1,281
2018,PR,160000627842,1,0
2018,PR,160000628115,1,16139
2018,PR,160000628124,1,3503
2018,PR,160000628126,1,7898
2018,PR,160000628132,1,3965
2018,PR,160000628134,1,4810
2018,PR,160000628136,1,4782
2018,PR,160000628137,1,128
2018,PR,160000628139,1,2673
2018,PR,160000628140,1,1606
2018,PR,160000628207,1,199
2018,PR,160000628208,1,473
2018,PR,160000628209,1,837
2018,PR,160000628210,1,116
2018,PR,160000628211,1,388
2018,PR,160000628212,1,241
2018,PR,160000628213,1,146
2018,PR,160000628214,1,5764
2018,PR,160000628215,1,0
2018,PR,160000628216,1,9
2018,PR,160000628430,1,0
2018,PR,160000628446,1,0
2018,PR,160000628455,1,0
2018,PR,160000628534,1,0
2018,PR,160000628535,1,0
2018,PR,160000628536,1,0
2018,PR,160000628537,1,0
2018,PR,160000628538,1,0
2018,PR,160000628739,1,51
2018,PR,160000628773,1,1157
2018,PR,160000628774,1,411
2018,PR,160000628775,1,103
2018,PR,160000628776,1,952
2018,PR,160000628914,1,556
2018,PR,160000628915,1,0
2018,PR,160000628925,1,111
2018,PR,160000628926,1,66
2018,PR,160000628927,1,990
2018,PR,160000629006,1,317
2018,PR,160000629007,1,1023
2018,PR,160000629027,1,0
2018,PR,160000629104,1,581
2018,PR,160000629105,1,429
2018,PR,160000629106,1,58
2018,PR,160000629107,1,877
2018,PR,160000629145,1,13
2018,PR,160000629146,1,45
2018,PR,160000629147,1,8
2018,PR,160000629170,1,149
2018,PR,160000629201,1,0
2018,PR,160000629307,1,568
2018,PR,160000629308,1,150
2018,PR,160000629309,1,44
2018,PR,160000629310,1,12
2018,PR,160000629311,1,178
2018,PR,160000629312,1,31
2018,PR,160000629313,1,384
2018,PR,160000629332,1,130
2018,PR,160000629333,1,347
2018,PR,160000629501,1,520
2018,PR,160000629618,1,0
2018,PR,160000629718,1,53
2018,PR,160000629839,1,9275
2018,PR,160000629886,1,0
2018,PR,160000629925,1,941
2018,PR,160000630018,1,98
2018,RO,220000600266,1,34770
2018,RO,220000600268,1,1003
2018,RO,220000600270,1,2472
2018,RO,220000600271,1,1618
2018,RO,220000604628,1,163859
2018,RO,220000604629,1,195641
2018,RO,220000607189,1,9111
2018,RO,220000607190,1,13
2018,RO,220000607191,1,950
2018,RO,220000607192,1,603
2018,RO,220000607193,1,281
2018,RO,220000607194,1,252
2018,RO,220000607195,1,10699
2018,RO,220000607196,1,661
2018,RO,220000607197,1,3150
2018,RO,220000607198,1,6895
2018,RO,220000607199,1,212
2018,RO,220000607200,1,202
2018,RO,220000607201,1,153
2018,RO,220000607202,1,130
2018,RO,220000607203,1,66
2018,RO,220000607204,1,77
2018,RO,220000607205,1,852
2018,RO,220000607206,1,210
2018,RO,220000607207,1,150
2018,RO,220000607208,1,78
2018,RO,220000607210,1,62
2018,RO,220000607211,1,170
2018,RO,220000607212,1,6812
2018,RO,220000607213,1,57
2018,RO,220000607214,1,190
2018,RO,220000607215,1,93
2018,RO,220000607217,1,827
2018,RO,220000607218,1,8580
2018,RO,220000607219,1,1451
2018,RO,220000607220,1,12857
2018,RO,220000607222,1,20297
2018,RO,220000607223,1,18341
2018,RO,220000607224,1,1468
2018,RO,220000607225,1,964
2018,RO,220000607226,1,1485
2018,RO,220000607227,1,1141
2018,RO,220000607228,1,1837
2018,RO,220000607229,1,3568
2018,RO,220000607231,1,2041
2018,RO,220000607232,1,69
2018,RO,220000607233,1,8413
2018,RO,220000607234,1,2084
2018,RO,220000607235,1,3394
2018,RO,220000607236,1,11429
2018,RO,220000607237,1,96
2018,RO,220000607238,1,2110
2018,RO,220000607239,1,92
2018,RO,220000607240,1,158
2018,RO,220000607241,1,390
2018,RO,220000607242,1,56
2018,RO,220000607243,1,946
2018,RO,220000607245,1,192
2018,RO,220000607246,1,454
2018,RO,220000607247,1,45
2018,RO,220000607248,1,148
2018,RO,220000607249,1,150
2018,RO,220000607250,1,118
2018,RO,220000607251,1,0
2018,RO,220000607252,1,2739
2018,RO,220000609642,1,2524
2018,RO,220000609643,1,16984
2018,RO,220000609644,1,85
2018,RO,220000609645,1,12859
2018,RO,220000609646,1,1236
2018,RO,220000609647,1,334
2018,RO,220000609648,1,4153
2018,RO,220000609649,1,7265
2018,RO,220000609650,1,148
2018,RO,220000609652,1,250
2018,RO,220000609653,1,65
2018,RO,220000609654,1,4531
2018,RO,220000609655,1,628
2018,RO,220000609656,1,1441
2018,RO,220000609657,1,411
2018,RO,220000609659,1,230
2018,RO,220000609660,1,80
2018,RO,220000609661,1,71
2018,RO,220000609662,1,458
2018,RO,220000609663,1,195
2018,RO,220000609664,1,3243
2018,RO,220000609665,1,12890
2018,RO,220000609666,1,157
2018,RO,220000609667,1,1937
2018,RO,220000609669,1,2633
2018,RO,220000609734,1,38776
2018,RO,220000609735,1,39953
2018,RO,220000609736,1,4056
2018,RO,220000609737,1,136
2018,RO,220000609738,1,26566
2018,RO,220000609739,1,16162
2018,RO,220000609740,1,4012
2018,RO,220000609741,1,33
2018,RO,220000609742,1,24786
2018,RO,220000609850,1,241885
2018,RO,220000609850,2,269032
2018,RO,220000609853,1,324939
2018,RO,220000609854,1,43539
2018,RO,220000611014,1,4529
2018,RO,220000611015,1,20350
2018,RO,220000611016,1,34193
2018,RO,220000611017,1,28577
2018,RO,220000611018,1,8147
2018,RO,220000611019,1,4370
2018,RO,220000611020,1,6257
2018,RO,220000611021,1,26438
2018,RO,220000611023,1,0
2018,RO,220000611024,1,1236
2018,RO,220000611027,1,33038
2018,RO,220000611028,1,30399
2018,RO,220000611834,1,10311
2018,RO,220000611835,1,245
2018,RO,220000611836,1,782
2018,RO,220000611837,1,712
2018,RO,220000611838,1,668
2018,RO,220000611839,1,1821
2018,RO,220000611840,1,8002
2018,RO,220000611841,1,2377
2018,RO,220000611842,1,1191
2018,RO,220000611843,1,8441
2018,RO,220000611844,1,3276
2018,RO,220000611845,1,894
2018,RO,220000611846,1,3506
2018,RO,220000611847,1,1151
2018,RO,220000611848,1,0
2018,RO,220000611849,1,114
2018,RO,220000611850,1,8563
2018,RO,220000611851,1,1352
2018,RO,220000611852,1,480
2018,RO,220000611853,1,1573
2018,RO,220000611854,1,11257
2018,RO,220000611855,1,99
2018,RO,220000611856,1,577
2018,RO,220000611857,1,1563
2018,RO,220000611858,1,91
2018,RO,220000611859,1,8802
2018,RO,220000611860,1,609
2018,RO,220000611861,1,5020
2018,RO,220000611862,1,664
2018,RO,220000611863,1,409
2018,RO,220000611864,1,1918
2018,RO,220000611865,1,132
2018,RO,220000611866,1,928
2018,RO,220000611867,1,8724
2018,RO,220000611868,1,0
2018,RO,220000611869,1,92
2018,RO,220000615247,1,22
2018,RO,220000615248,1,107
2018,RO,220000615432,1,627
2018,RO,220000615573,1,1422
2018,RO,220000615575,1,2501
2018,RO,220000615576,1,91
2018,RO,220000615577,1,4344
2018,RO,220000615578,1,7985
2018,RO,220000615579,1,504
2018,RO,220000615580,1,3398
2018,RO,220000615581,1,193
2018,RO,220000615582,1,114
2018,RO,220000615583,1,3298
2018,RO,220000615584,1,9524
2018,RO,220000615585,1,401
2018,RO,220000615586,1,8307
2018,RO,220000615587,1,675
2018,RO,220000615588,1,279
2018,RO,220000615589,1,1813
2018,RO,220000615590,1,1396
2018,RO,220000615592,1,44
2018,RO,220000615593,1,4829
2018,RO,220000615594,1,231
2018,RO,220000615595,1,463
2018,RO,220000615596,1,0
2018,RO,220000618464,1,173690
2018,RO,220000618466,1,80370
2018,RO,220000618467,1,230361
2018,RO,220000618714,1,4312
2018,RO,220000618715,1,3354
2018,RO,220000618716,1,0
2018,RO,220000618717,1,1594
2018,RO,220000618718,1,7074
2018,RO,220000618719,1,38630
2018,RO,220000618720,1,18223
2018,RO,220000618721,1,848
2018,RO,220000618722,1,69565
2018,RO,220000618723,1,604
2018,RO,220000618724,1,1306
2018,RO,220000618725,1,1287
2018,RO,220000618726,1,3153
2018,RO,220000618728,1,0
2018,RO,220000618731,1,689
2018,RO,220000618732,1,11687
2018,RO,220000618733,1,17823
2018,RO,220000618734,1,3492
2018,RO,220000618735,1,238
2018,RO,220000618736,1,9886
2018,RO,220000618737,1,248
2018,RO,220000618738,1,4435
2018,RO,220000618740,1,9297
2018,RO,220000618741,1,86
2018,RO,220000618742,1,10911
2018,RO,220000618743,1,217
2018,RO,220000618745,1,571
2018,RO,220000618746,1,55
2018,RO,220000618747,1,109
2018,RO,220000618749,1,60
2018,RO,220000618750,1,5
2018,RO,220000618751,1,16999
2018,RO,220000618752,1,188
2018,RO,220000618753,1,1764
2018,RO,220000618754,1,14
2018,RO,220000618756,1,402
2018,RO,220000618758,1,37
2018,RO,220000618759,1,214
2018,RO,220000618760,1,20357
2018,RO,220000620325,1,192
2018,RO,220000620326,1,505
2018,RO,220000620327,1,70
2018,RO,220000620328,1,1140
2018,RO,220000620329,1,86
2018,RO,220000620330,1,245
2018,RO,220000620342,1,934
2018,RO,220000620343,1,556
2018,RO,220000620344,1,8669
2018,RO,220000620345,1,9053
2018,RO,220000620346,1,1129
2018,RO,220000620347,1,119
2018,RO,220000620348,1,1169
2018,RO,220000620349,1,178
2018,RO,220000620350,1,190
2018,RO,220000620351,1,13
2018,RO,220000620352,1,533
2018,RO,220000620353,1,161
2018,RO,220000621052,1,39
2018,RO,220000621054,1,0
2018,RO,220000621283,1,9433
2018,RO,220000621284,1,61
2018,RO,220000621285,1,49
2018,RO,220000621316,1,296
2018,RO,220000621317,1,257
2018,RO,220000621318,1,960
2018,RO,220000621319,1,762
2018,RO,220000621320,1,0
2018,RO,220000621737,1,33
2018,RO,220000621871,1,0
2018,RO,220000621875,1,77
2018,RO,220000621878,1,251
2018,RO,220000621881,1,63
2018,RO,220000622090,1,3973
2018,RO,220000622091,1,2405
2018,RO,220000622092,1,506
2018,RO,220000622093,1,0
2018,RO,220000622094,1,2044
2018,RO,220000622095,1,5855
2018,RO,220000622096,1,977
2018,RO,220000622097,1,4311
2018,RO,220000622098,1,4590
2018,RO,220000622099,1,1693
2018,RO,220000622100,1,32
2018,RO,220000622101,1,440
2018,RO,220000622102,1,6567
2018,RO,220000622103,1,1115
2018,RO,220000622104,1,2315
2018,RO,220000622105,1,0
2018,RO,220000622106,1,351
2018,RO,220000622107,1,1230
2018,RO,220000622108,1,3557
2018,RO,220000622109,1,24
2018,RO,220000622110,1,263
2018,RO,220000622111,1,4212
2018,RO,220000622112,1,1980
2018,RO,220000622113,1,2072
2018,RO,220000622114,1,145
2018,RO,220000622115,1,156
2018,RO,220000622116,1,471
2018,RO,220000622118,1,266
2018,RO,220000622121,1,449
2018,RO,220000622122,1,377
2018,RO,220000622124,1,162
2018,RO,220000622260,1,4153
2018,RO,220000622261,1,5991
2018,RO,220000622262,1,356
2018,RO,220000622263,1,249
2018,RO,220000622265,1,145
2018,RO,220000622266,1,216
2018,RO,220000622267,1,7081
2018,RO,220000622269,1,0
2018,RO,220000622270,1,4734
2018,RO,220000622271,1,36982
2018,RO,220000622272,1,353
2018,RO,220000622273,1,326
2018,RO,220000622274,1,432
2018,RO,220000622275,1,353
2018,RO,220000622276,1,135
