ANO_ELEICAO,SG_UE,SQ_CANDIDATO,NR_TURNO,QT_VOTOS_NOMINAIS
2014,RJ,190000001588,1,4651
2014,RJ,190000001589,1,419
2014,RJ,190000001590,1,1634
2014,RJ,190000001591,1,65
2014,RJ,190000001592,1,0
2014,RJ,190000001593,1,0
2014,RJ,190000001594,1,186
2014,RJ,190000001595,1,461
2014,RJ,190000001596,1,28120
2014,RJ,190000001597,1,976
2014,RJ,190000001598,1,26035
2014,RJ,190000001599,1,19434
2014,RJ,190000001600,1,51
2014,RJ,190000001601,1,330
2014,RJ,190000001602,1,188
2014,RJ,190000001603,1,118
2014,RJ,190000001604,1,213
2014,RJ,190000001605,1,38395
2014,RJ,190000001606,1,44473
2014,RJ,190000001607,1,61549
2014,RJ,190000001608,1,82168
2014,RJ,190000001609,1,76590
2014,RJ,190000001610,1,42764
2014,RJ,190000001611,1,64248
2014,RJ,190000001612,1,48345
2014,RJ,190000001613,1,41828
2014,RJ,190000001614,1,42328
2014,RJ,190000001615,1,32347
2014,RJ,190000001616,1,125391
2014,RJ,190000001617,1,63073
2014,RJ,190000001618,1,53835
2014,RJ,190000001619,1,43045
2014,RJ,190000001621,1,37
2014,RJ,190000001622,1,13135
2014,RJ,190000001623,1,4622
2014,RJ,190000001624,1,33990
2014,RJ,190000001625,1,281
2014,RJ,190000001626,1,8
2014,RJ,190000001627,1,1323
2014,RJ,190000001628,1,26962
2014,RJ,190000001629,1,110
2014,RJ,190000001630,1,139
2014,RJ,190000001631,1,393
2014,RJ,190000001632,1,2527
2014,RJ,190000001633,1,653
2014,RJ,190000001634,1,303
2014,RJ,190000001635,1,161
2014,RJ,190000001636,1,600
2014,RJ,190000001637,1,209
2014,RJ,190000001638,1,181
2014,RJ,190000001639,1,0
2014,RJ,190000001640,1,206
2014,RJ,190000001641,1,200
2014,RJ,190000001642,1,5672
2014,RJ,190000001643,1,9909
2014,RJ,190000001644,1,259
2014,RJ,190000001645,1,29
2014,RJ,190000001646,1,11800
2014,RJ,190000001647,1,519
2014,RJ,190000001648,1,68
2014,RJ,190000001649,1,3242513
2014,RJ,190000001649,2,4343298
2014,RJ,190000001651,1,1514727
2014,RJ,190000001654,1,381
2014,RJ,190000001655,1,3227
2014,RJ,190000001656,1,97
2014,RJ,190000001657,1,106
2014,RJ,190000001658,1,143
2014,RJ,190000001659,1,277
2014,RJ,190000001660,1,529
2014,RJ,190000001661,1,535
2014,RJ,190000001662,1,884
2014,RJ,190000001663,1,186
2014,RJ,190000001664,1,9594
2014,RJ,190000001665,1,2105
2014,RJ,190000001666,1,179
2014,RJ,190000001667,1,445
2014,RJ,190000001668,1,2235
2014,RJ,190000001669,1,20073
2014,RJ,190000001670,1,2617
2014,RJ,190000001671,1,310
2014,RJ,190000001672,1,1457
2014,RJ,190000001673,1,10405
2014,RJ,190000001674,1,256
2014,RJ,190000001675,1,437
2014,RJ,190000001676,1,3258
2014,RJ,190000001677,1,172
2014,RJ,190000001678,1,800
2014,RJ,190000001679,1,455
2014,RJ,190000001680,1,363
2014,RJ,190000001681,1,486
2014,RJ,190000001682,1,294
2014,RJ,190000001683,1,4421
2014,RJ,190000001684,1,0
2014,RJ,190000001685,1,544
2014,RJ,190000001686,1,1218
2014,RJ,190000001687,1,220
2014,RJ,190000001688,1,87
2014,RJ,190000001689,1,419
2014,RJ,190000001690,1,255
2014,RJ,190000001691,1,855
2014,RJ,190000001692,1,54
2014,RJ,190000001693,1,358
2014,RJ,190000001694,1,362
2014,RJ,190000001695,1,2336
2014,RJ,190000001696,1,280
2014,RJ,190000001697,1,424
2014,RJ,190000001698,1,398
2014,RJ,190000001699,1,238
2014,RJ,190000001700,1,9962
2014,RJ,190000001701,1,205
2014,RJ,190000001702,1,229
2014,RJ,190000001703,1,7985
2014,RJ,190000001704,1,518
2014,RJ,190000001705,1,622
2014,RJ,190000001706,1,775
2014,RJ,190000001707,1,247
2014,RJ,190000001708,1,437
2014,RJ,190000001709,1,3696
2014,RJ,190000001710,1,237
2014,RJ,190000001711,1,166
2014,RJ,190000001712,1,99
2014,RJ,190000001713,1,562
2014,RJ,190000001714,1,527
2014,RJ,190000001715,1,8989
2014,RJ,190000001716,1,134
2014,RJ,190000001717,1,395
2014,RJ,190000001718,1,331
2014,RJ,190000001719,1,8
2014,RJ,190000001720,1,241
2014,RJ,190000001721,1,303
2014,RJ,190000001722,1,484
2014,RJ,190000001723,1,508
2014,RJ,190000001725,1,69
2014,RJ,190000001726,1,418
2014,RJ,190000001727,1,19
2014,RJ,190000001729,1,76
2014,RJ,190000001731,1,71
2014,RJ,190000001733,1,208
2014,RJ,190000001734,1,142
2014,RJ,190000001735,1,582
2014,RJ,190000001736,1,307
2014,RJ,190000001737,1,11771
2014,RJ,190000001738,1,1209
2014,RJ,190000001739,1,435
2014,RJ,190000001740,1,123
2014,RJ,190000001741,1,6255
2014,RJ,190000001742,1,0
2014,RJ,190000001743,1,454
2014,RJ,190000001744,1,231
2014,RJ,190000001745,1,1146
2014,RJ,190000001746,1,0
2014,RJ,190000001747,1,9420
2014,RJ,190000001748,1,306
2014,RJ,190000001749,1,635
2014,RJ,190000001750,1,10381
2014,RJ,190000001751,1,637
2014,RJ,190000001752,1,1453
2014,RJ,190000001753,1,324
2014,RJ,190000001754,1,0
2014,RJ,190000001755,1,529
2014,RJ,190000001756,1,210
2014,RJ,190000001757,1,0
2014,RJ,190000001758,1,11908
2014,RJ,190000001759,1,12753
2014,RJ,190000001760,1,22038
2014,RJ,190000001761,1,270
2014,RJ,190000001762,1,22924
2014,RJ,190000001763,1,290
2014,RJ,190000001764,1,641
2014,RJ,190000001765,1,387
2014,RJ,190000001766,1,326
2014,RJ,190000001767,1,577
2014,RJ,190000001768,1,83
2014,RJ,190000001769,1,1464
2014,RJ,190000001770,1,513
2014,RJ,190000001771,1,399
2014,RJ,190000001772,1,339
2014,RJ,190000001773,1,25881
2014,RJ,190000001774,1,22334
2014,RJ,190000001775,1,1313
2014,RJ,190000001776,1,1007
2014,RJ,190000001778,1,3262
2014,RJ,190000001779,1,0
2014,RJ,190000001780,1,237
2014,RJ,190000001781,1,0
2014,RJ,190000001782,1,780
2014,RJ,190000001783,1,34870
2014,RJ,190000001784,1,0
2014,RJ,190000001785,1,46
2014,RJ,190000001786,1,253
2014,RJ,190000001787,1,284
2014,RJ,190000001788,1,422
2014,RJ,190000001789,1,34030
2014,RJ,190000001790,1,2224
2014,RJ,190000001791,1,386
2014,RJ,190000001792,1,3095
2014,RJ,190000001793,1,0
2014,RJ,190000001794,1,6582
2014,RJ,190000001795,1,1394
2014,RJ,190000001796,1,19744
2014,RJ,190000001798,1,35645
2014,RJ,190000001799,1,3384
2014,RJ,190000001800,1,1195
2014,RJ,190000001801,1,1307
2014,RJ,190000001802,1,0
2014,RJ,190000001803,1,2712
2014,RJ,190000001804,1,1568
2014,RJ,190000001805,1,149
2014,RJ,190000001806,1,7992
2014,RJ,190000001807,1,7551
2014,RJ,190000001808,1,687
2014,RJ,190000001809,1,2608
2014,RJ,190000001810,1,85
2014,RJ,190000001811,1,18208
2014,RJ,190000001812,1,1868
2014,RJ,190000001813,1,3526
2014,RJ,190000001814,1,14462
2014,RJ,190000001815,1,2679
2014,RJ,190000001816,1,714
2014,RJ,190000001817,1,3261
2014,RJ,190000001819,1,602
2014,RJ,190000001820,1,274
2014,RJ,190000001821,1,499
2014,RJ,190000001822,1,1095
2014,RJ,190000001823,1,4812
2014,RJ,190000001824,1,501
2014,RJ,190000001825,1,2085
2014,RJ,190000001826,1,0
2014,RJ,190000001827,1,8811
2014,RJ,190000001828,1,241
2014,RJ,190000001829,1,11017
2014,RJ,190000001830,1,39058
2014,RJ,190000001831,1,0
2014,RJ,190000001832,1,8155
2014,RJ,190000001833,1,28133
2014,RJ,190000001834,1,7503
2014,RJ,190000001835,1,4652
2014,RJ,190000001837,1,4263
2014,RJ,190000001838,1,93192
2014,RJ,190000001839,1,3498
2014,RJ,190000001841,1,8555
2014,RJ,190000001842,1,560
2014,RJ,190000001843,1,26697
2014,RJ,190000001844,1,202
2014,RJ,190000001845,1,0
2014,RJ,190000001846,1,8482
2014,RJ,190000001847,1,706
2014,RJ,190000001848,1,2069
2014,RJ,190000001849,1,234
2014,RJ,190000001850,1,22199
2014,RJ,190000001851,1,0
2014,RJ,190000001852,1,0
2014,RJ,190000001853,1,3268
2014,RJ,190000001854,1,7772
2014,RJ,190000001855,1,18839
2014,RJ,190000001856,1,125
2014,RJ,190000001857,1,2147
2014,RJ,190000001858,1,40593
2014,RJ,190000001859,1,13558
2014,RJ,190000001860,1,1481
2014,RJ,190000001861,1,7795
2014,RJ,190000001863,1,447
2014,RJ,190000001864,1,335061
2014,RJ,190000001865,1,1197
2014,RJ,190000001866,1,30533
2014,RJ,190000001867,1,15851
2014,RJ,190000001868,1,0
2014,RJ,190000001869,1,13160
2014,RJ,190000001870,1,9525
2014,RJ,190000001871,1,47157
2014,RJ,190000001872,1,11798
2014,RJ,190000001873,1,3529
2014,RJ,190000001874,1,17631
2014,RJ,190000001875,1,85449
2014,RJ,190000001876,1,12060
2014,RJ,190000001877,1,0
2014,RJ,190000001878,1,65624
2014,RJ,190000001879,1,20328
2014,RJ,190000001880,1,826
2014,RJ,190000001881,1,15944
2014,RJ,190000001882,1,4003
2014,RJ,190000001883,1,959
2014,RJ,190000001884,1,0
2014,RJ,190000001885,1,6718
2014,RJ,190000001886,1,762
2014,RJ,190000001887,1,318
2014,RJ,190000001888,1,5091
2014,RJ,190000001889,1,12541
2014,RJ,190000001890,1,5051
2014,RJ,190000001891,1,6702
2014,RJ,190000001892,1,33743
2014,RJ,190000001893,1,2113
2014,RJ,190000001894,1,1002
2014,RJ,190000001895,1,44440
2014,RJ,190000001896,1,0
2014,RJ,190000001897,1,172
2014,RJ,190000001898,1,2622
2014,RJ,190000001899,1,58409
2014,RJ,190000001900,1,576
2014,RJ,190000001901,1,3238
2014,RJ,190000001902,1,29557
2014,RJ,190000001903,1,48058
2014,RJ,190000001904,1,13873
2014,RJ,190000001905,1,1940
2014,RJ,190000001906,1,15929
2014,RJ,190000001907,1,3300
2014,RJ,190000001908,1,0
2014,RJ,190000001909,1,12141
2014,RJ,190000001910,1,1206
2014,RJ,190000001911,1,445
2014,RJ,190000001912,1,9557
2014,RJ,190000001913,1,235
2014,RJ,190000001914,1,0
2014,RJ,190000001915,1,6395
2014,RJ,190000001916,1,4533
2014,RJ,190000001917,1,1230
2014,RJ,190000001918,1,10810
2014,RJ,190000001919,1,12448
2014,RJ,190000001921,1,3371
2014,RJ,190000001922,1,1963
2014,RJ,190000001923,1,468
2014,RJ,190000001924,1,360
2014,RJ,190000001925,1,220
2014,RJ,190000001926,1,157
2014,RJ,190000001927,1,527
2014,RJ,190000001928,1,95
2014,RJ,190000001929,1,0
2014,RJ,190000001930,1,181
2014,RJ,190000001931,1,144
2014,RJ,190000001932,1,378
2014,RJ,190000001933,1,200
2014,RJ,190000001934,1,1288
2014,RJ,190000001939,1,365
2014,RJ,190000001940,1,4823
2014,RJ,190000001941,1,9040
2014,RJ,190000001942,1,3141
2014,RJ,190000001943,1,223
2014,RJ,190000001944,1,410
2014,RJ,190000001945,1,3776
2014,RJ,190000001946,1,1568
2014,RJ,190000001947,1,275
2014,RJ,190000001948,1,0
2014,RJ,190000001949,1,3204
2014,RJ,190000001950,1,691
2014,RJ,190000001951,1,1394
2014,RJ,190000001952,1,1645
2014,RJ,190000001953,1,5150
2014,RJ,190000001954,1,1460
2014,RJ,190000001955,1,120
2014,RJ,190000001956,1,22
2014,RJ,190000001957,1,322
2014,RJ,190000001958,1,8556
2014,RJ,190000001959,1,313
2014,RJ,190000001962,1,2260
2014,RJ,190000001963,1,30
2014,RJ,190000001964,1,818
2014,RJ,190000001965,1,272
2014,RJ,190000001968,1,321
2014,RJ,190000001970,1,377
2014,RJ,190000001972,1,377
2014,RJ,190000001973,1,952
2014,RJ,190000001974,1,265
2014,RJ,190000001975,1,243
2014,RJ,190000001976,1,1561
2014,RJ,190000001977,1,251
2014,RJ,190000001978,1,16404
2014,RJ,190000001979,1,22
2014,RJ,190000001980,1,0
2014,RJ,190000001981,1,2959
2014,RJ,190000001982,1,5839
2014,RJ,190000001983,1,159
2014,RJ,190000001984,1,572
2014,RJ,190000001985,1,13336
2014,RJ,190000001986,1,8833
2014,RJ,190000001987,1,207
2014,RJ,190000001988,1,8681
2014,RJ,190000001989,1,0
2014,RJ,190000001990,1,0
2014,RJ,190000001991,1,1022
2014,RJ,190000001992,1,1258
2014,RJ,190000001993,1,0
2014,RJ,190000001994,1,436
2014,RJ,190000001995,1,1682
2014,RJ,190000001997,1,6464
2014,RJ,190000001998,1,1622
2014,RJ,190000001999,1,450
2014,RJ,190000002000,1,110
2014,RJ,190000002001,1,3657
2014,RJ,190000002004,1,178
2014,RJ,190000002005,1,190
2014,RJ,190000002006,1,1421
2014,RJ,190000002007,1,461
2014,RJ,190000002008,1,545
2014,RJ,190000002009,1,631
2014,RJ,190000002010,1,0
2014,RJ,190000002011,1,4853
2014,RJ,190000002012,1,831
2014,RJ,190000002013,1,265
2014,RJ,190000002014,1,633
2014,RJ,190000002015,1,13707
2014,RJ,190000002016,1,1615
2014,RJ,190000002017,1,601
2014,RJ,190000002018,1,292
2014,RJ,190000002019,1,476
2014,RJ,190000002020,1,278
2014,RJ,190000002021,1,1754
2014,RJ,190000002022,1,1988
2014,RJ,190000002023,1,822
2014,RJ,190000002024,1,121
2014,RJ,190000002025,1,6823
2014,RJ,190000002026,1,387
2014,RJ,190000002027,1,1380
2014,RJ,190000002028,1,1442
2014,RJ,190000002029,1,874
2014,RJ,190000002030,1,159
2014,RJ,190000002031,1,715
2014,RJ,190000002032,1,295
2014,RJ,190000002033,1,477
2014,RJ,190000002034,1,1137
2014,RJ,190000002035,1,1797
2014,RJ,190000002036,1,1146
2014,RJ,190000002037,1,0
2014,RJ,190000002038,1,1940
2014,RJ,190000002039,1,622
2014,RJ,190000002040,1,433
2014,RJ,190000002041,1,660
2014,RJ,190000002042,1,3185
2014,RJ,190000002043,1,23987
2014,RJ,190000002044,1,3
2014,RJ,190000002045,1,2530
2014,RJ,190000002046,1,1352
2014,RJ,190000002047,1,225
2014,RJ,190000002048,1,157
2014,RJ,190000002049,1,81
2014,RJ,190000002050,1,887
2014,RJ,190000002051,1,0
2014,RJ,190000002052,1,0
2014,RJ,190000002053,1,337
2014,RJ,190000002054,1,2120
2014,RJ,190000002055,1,400
2014,RJ,190000002056,1,39192
2014,RJ,190000002057,1,601
2014,RJ,190000002058,1,60
2014,RJ,190000002059,1,9991
2014,RJ,190000002060,1,136
2014,RJ,190000002061,1,0
2014,RJ,190000002062,1,381
2014,RJ,190000002064,1,327
2014,RJ,190000002065,1,129
2014,RJ,190000002066,1,3118
2014,RJ,190000002067,1,321
2014,RJ,190000002068,1,19528
2014,RJ,190000002069,1,0
2014,RJ,190000002070,1,0
2014,RJ,190000002071,1,650
2014,RJ,190000002072,1,14
2014,RJ,190000002073,1,245
2014,RJ,190000002074,1,312
2014,RJ,190000002075,1,1234
2014,RJ,190000002076,1,123
2014,RJ,190000002077,1,297
2014,RJ,190000002078,1,283
2014,RJ,190000002079,1,658
2014,RJ,190000002080,1,0
2014,RJ,190000002082,1,0
2014,RJ,190000002083,1,169
2014,RJ,190000002084,1,333
2014,RJ,190000002085,1,0
2014,RJ,190000002086,1,353
2014,RJ,190000002087,1,785
2014,RJ,190000002088,1,1311
2014,RJ,190000002089,1,392
2014,RJ,190000002091,1,0
2014,RJ,190000002092,1,282
2014,RJ,190000002093,1,0
2014,RJ,190000002094,1,61
2014,RJ,190000002095,1,442
2014,RJ,190000002098,1,20
2014,RJ,190000002099,1,24333
2014,RJ,190000002100,1,464
2014,RJ,190000002102,1,40
2014,RJ,190000002103,1,5
2014,RJ,190000002104,1,0
2014,RJ,190000002105,1,33
2014,RJ,190000002106,1,261
2014,RJ,190000002107,1,732
2014,RJ,190000002108,1,1513
2014,RJ,190000002109,1,0
2014,RJ,190000002110,1,71
2014,RJ,190000002111,1,59
2014,RJ,190000002112,1,2412
2014,RJ,190000002113,1,28
2014,RJ,190000002114,1,246
2014,RJ,190000002115,1,0
2014,RJ,190000002116,1,1944
2014,RJ,190000002117,1,98
2014,RJ,190000002118,1,4685
2014,RJ,190000002119,1,0
2014,RJ,190000002120,1,0
2014,RJ,190000002121,1,1041
2014,RJ,190000002122,1,353
2014,RJ,190000002123,1,6642
2014,RJ,190000002124,1,48
2014,RJ,190000002125,1,18
2014,RJ,190000002126,1,15
2014,RJ,190000002127,1,462
2014,RJ,190000002128,1,8
2014,RJ,190000002129,1,6882
2014,RJ,190000002132,1,1258
2014,RJ,190000002133,1,117
2014,RJ,190000002134,1,120
2014,RJ,190000002135,1,337
2014,RJ,190000002136,1,48496
2014,RJ,190000002137,1,400
2014,RJ,190000002139,1,33221
2014,RJ,190000002140,1,3415
2014,RJ,190000002141,1,0
2014,RJ,190000002142,1,3133
2014,RJ,190000002143,1,1260
2014,RJ,190000002144,1,2134
2014,RJ,190000002145,1,6510
2014,RJ,190000002146,1,1492
2014,RJ,190000002147,1,0
2014,RJ,190000002148,1,0
2014,RJ,190000002149,1,2955
2014,RJ,190000002150,1,599
2014,RJ,190000002151,1,1435
2014,RJ,190000002152,1,2755
2014,RJ,190000002153,1,0
2014,RJ,190000002154,1,1539
2014,RJ,190000002155,1,254
2014,RJ,190000002156,1,402
2014,RJ,190000002157,1,3768
2014,RJ,190000002158,1,16807
2014,RJ,190000002159,1,1452
2014,RJ,190000002160,1,7984
2014,RJ,190000002161,1,2597
2014,RJ,190000002162,1,816
2014,RJ,190000002164,1,344
2014,RJ,190000002165,1,652
2014,RJ,190000002166,1,305
2014,RJ,190000002167,1,480
2014,RJ,190000002168,1,778
2014,RJ,190000002169,1,3041
2014,RJ,190000002170,1,3329
2014,RJ,190000002171,1,1335
2014,RJ,190000002172,1,839
2014,RJ,190000002173,1,1592
2014,RJ,190000002174,1,403
2014,RJ,190000002176,1,234
2014,RJ,190000002177,1,1037
2014,RJ,190000002178,1,541
2014,RJ,190000002179,1,619
2014,RJ,190000002180,1,267
2014,RJ,190000002181,1,351
2014,RJ,190000002182,1,4143
2014,RJ,190000002183,1,10994
2014,RJ,190000002185,1,54
2014,RJ,190000002186,1,511
2014,RJ,190000002191,1,34
2014,RJ,190000002193,1,267
2014,RJ,190000002195,1,0
2014,RJ,190000002196,1,15
2014,RJ,190000002197,1,3030
2014,RJ,190000002198,1,1749
2014,RJ,190000002199,1,53
2014,RJ,190000002200,1,3150
2014,RJ,190000002201,1,63
2014,RJ,190000002202,1,4872
2014,RJ,190000002203,1,10311
2014,RJ,190000002204,1,562
2014,RJ,190000002205,1,711
2014,RJ,190000002206,1,297
2014,RJ,190000002207,1,321
2014,RJ,190000002208,1,909
2014,RJ,190000002209,1,350
2014,RJ,190000002211,1,1914
2014,RJ,190000002212,1,2780
2014,RJ,190000002213,1,3422
2014,RJ,190000002215,1,0
2014,RJ,190000002216,1,9322
2014,RJ,190000002218,1,1413
2014,RJ,190000002219,1,26
2014,RJ,190000002220,1,101
2014,RJ,190000002221,1,220
2014,RJ,190000002222,1,193
2014,RJ,190000002223,1,1689
2014,RJ,190000002224,1,1360
2014,RJ,190000002225,1,550
2014,RJ,190000002226,1,2291
2014,RJ,190000002227,1,791
2014,RJ,190000002228,1,231
2014,RJ,190000002229,1,1795
2014,RJ,190000002230,1,1474
2014,RJ,190000002231,1,12929
2014,RJ,190000002232,1,305
2014,RJ,190000002233,1,5246
2014,RJ,190000002234,1,1186
2014,RJ,190000002235,1,59
2014,RJ,190000002236,1,1369
2014,RJ,190000002237,1,292
2014,RJ,190000002238,1,4796
2014,RJ,190000002239,1,2964
2014,RJ,190000002240,1,156
2014,RJ,190000002241,1,579
2014,RJ,190000002242,1,198
2014,RJ,190000002243,1,794
2014,RJ,190000002244,1,0
2014,RJ,190000002245,1,492
2014,RJ,190000002247,1,8
2014,RJ,190000002248,1,100
2014,RJ,190000002249,1,1353
2014,RJ,190000002250,1,22
2014,RJ,190000002251,1,1606
2014,RJ,190000002252,1,299
2014,RJ,190000002254,1,3226
2014,RJ,190000002255,1,98
2014,RJ,190000002256,1,0
2014,RJ,190000002257,1,479
2014,RJ,190000002258,1,2542
2014,RJ,190000002259,1,146
2014,RJ,190000002260,1,4550
2014,RJ,190000002261,1,1073
2014,RJ,190000002262,1,117
2014,RJ,190000002263,1,820
2014,RJ,190000002264,1,553
2014,RJ,190000002265,1,1397
2014,RJ,190000002266,1,1345
2014,RJ,190000002267,1,5433
2014,RJ,190000002268,1,523
2014,RJ,190000002269,1,310
2014,RJ,190000002270,1,8446
2014,RJ,190000002271,1,421
2014,RJ,190000002273,1,3332
2014,RJ,190000002274,1,1300
2014,RJ,190000002275,1,246
2014,RJ,190000002276,1,3355
2014,RJ,190000002277,1,147
2014,RJ,190000002278,1,166
2014,RJ,190000002279,1,0
2014,RJ,190000002280,1,3355
2014,RJ,190000002281,1,345
2014,RJ,190000002282,1,6
2014,RJ,190000002283,1,1972
2014,RJ,190000002284,1,689
2014,RJ,190000002285,1,4232
2014,RJ,190000002286,1,5
2014,RJ,190000002287,1,828
2014,RJ,190000002288,1,164
2014,RJ,190000002289,1,1763
2014,RJ,190000002290,1,794
2014,RJ,190000002292,1,393
2014,RJ,190000002293,1,1401
2014,RJ,190000002294,1,728
2014,RJ,190000002295,1,2487
2014,RJ,190000002296,1,636
2014,RJ,190000002297,1,86
2014,RJ,190000002298,1,107
2014,RJ,190000002299,1,24
2014,RJ,190000002300,1,23
2014,RJ,190000002301,1,19
2014,RJ,190000002302,1,791
2014,RJ,190000002303,1,1058
2014,RJ,190000002304,1,763
2014,RJ,190000002305,1,1100
2014,RJ,190000002306,1,390
2014,RJ,190000002307,1,826
2014,RJ,190000002309,1,164
2014,RJ,190000002311,1,411
2014,RJ,190000002312,1,1035
2014,RJ,190000002313,1,498
2014,RJ,190000002314,1,1407
2014,RJ,190000002315,1,5365
2014,RJ,190000002316,1,466
2014,RJ,190000002317,1,1228
2014,RJ,190000002318,1,449
2014,RJ,190000002319,1,655
2014,RJ,190000002320,1,741
2014,RJ,190000002321,1,4465
2014,RJ,190000002322,1,320
2014,RJ,190000002323,1,1575
2014,RJ,190000002324,1,2081
2014,RJ,190000002325,1,4003
2014,RJ,190000002327,1,0
2014,RJ,190000002328,1,452
2014,RJ,190000002329,1,8710
2014,RJ,190000002330,1,464
2014,RJ,190000002331,1,249
2014,RJ,190000002332,1,215
2014,RJ,190000002333,1,561
2014,RJ,190000002334,1,98
2014,RJ,190000002335,1,339
2014,RJ,190000002336,1,143
2014,RJ,190000002337,1,17825
2014,RJ,190000002338,1,750
2014,RJ,190000002339,1,471
2014,RJ,190000002340,1,696
2014,RJ,190000002341,1,387
2014,RJ,190000002342,1,0
2014,RJ,190000002343,1,4947
2014,RJ,190000002344,1,19336
2014,RJ,190000002345,1,200
2014,RJ,190000002346,1,201
2014,RJ,190000002351,1,84
2014,RJ,190000002353,1,1201
2014,RJ,190000002354,1,1450
2014,RJ,190000002355,1,432
2014,RJ,190000002356,1,498
2014,RJ,190000002357,1,0
2014,RJ,190000002359,1,2005
2014,RJ,190000002362,1,365
2014,RJ,190000002364,1,600
2014,RJ,190000002365,1,142
2014,RJ,190000002367,1,77
2014,RJ,190000002368,1,106
2014,RJ,190000002369,1,0
2014,RJ,190000002371,1,696
2014,RJ,190000002372,1,0
2014,RJ,190000002373,1,931
2014,RJ,190000002378,1,4346
2014,RJ,190000002380,1,262
2014,RJ,190000002387,1,2947
2014,RJ,190000002388,1,388
2014,RJ,190000002389,1,505
2014,RJ,190000002390,1,1120
2014,RJ,190000002391,1,924
2014,RJ,190000002392,1,14983
2014,RJ,190000002393,1,41
2014,RJ,190000002394,1,373
2014,RJ,190000002395,1,4158
2014,RJ,190000002396,1,776
2014,RJ,190000002397,1,48
2014,RJ,190000002399,1,2776
2014,RJ,190000002400,1,3724
2014,RJ,190000002401,1,10624
2014,RJ,190000002402,1,13604
2014,RJ,190000002403,1,13062
2014,RJ,190000002404,1,552
2014,RJ,190000002405,1,75492
2014,RJ,190000002406,1,1040
2014,RJ,190000002407,1,20116
2014,RJ,190000002408,1,1084
2014,RJ,190000002409,1,3496
2014,RJ,190000002410,1,16015
2014,RJ,190000002411,1,0
2014,RJ,190000002412,1,22778
2014,RJ,190000002413,1,13896
2014,RJ,190000002414,1,539
2014,RJ,190000002415,1,20599
2014,RJ,190000002416,1,92
2014,RJ,190000002417,1,209
2014,RJ,190000002418,1,8917
2014,RJ,190000002419,1,28012
2014,RJ,190000002420,1,6539
2014,RJ,190000002421,1,7202
2014,RJ,190000002422,1,1069
2014,RJ,190000002423,1,1450
2014,RJ,190000002424,1,1100
2014,RJ,190000002425,1,5100
2014,RJ,190000002426,1,630
2014,RJ,190000002427,1,111
2014,RJ,190000002428,1,347
2014,RJ,190000002429,1,227
2014,RJ,190000002431,1,2498
2014,RJ,190000002432,1,127
2014,RJ,190000002433,1,32
2014,RJ,190000002436,1,189
2014,RJ,190000002437,1,650
2014,RJ,190000002438,1,290
2014,RJ,190000002439,1,107
2014,RJ,190000002441,1,4115
2014,RJ,190000002442,1,117
2014,RJ,190000002443,1,0
2014,RJ,190000002444,1,1376
2014,RJ,190000002445,1,1124
2014,RJ,190000002446,1,47370
2014,RJ,190000002447,1,410
2014,RJ,190000002448,1,0
2014,RJ,190000002449,1,39309
2014,RJ,190000002450,1,362
2014,RJ,190000002451,1,330
2014,RJ,190000002452,1,10039
2014,RJ,190000002453,1,23720
2014,RJ,190000002454,1,393
2014,RJ,190000002455,1,0
2014,RJ,190000002456,1,0
2014,RJ,190000002457,1,1064
2014,RJ,190000002458,1,5011
2014,RJ,190000002460,1,771
2014,RJ,190000002461,1,418
2014,RJ,190000002462,1,0
2014,RJ,190000002463,1,705
2014,RJ,190000002464,1,456
2014,RJ,190000002465,1,307
2014,RJ,190000002466,1,4086
2014,RJ,190000002467,1,931
2014,RJ,190000002468,1,923
2014,RJ,190000002469,1,448
2014,RJ,190000002470,1,14070
2014,RJ,190000002471,1,0
2014,RJ,190000002472,1,14026
2014,RJ,190000002473,1,316
2014,RJ,190000002474,1,7072
2014,RJ,190000002476,1,1151
2014,RJ,190000002477,1,0
2014,RJ,190000002478,1,10080
2014,RJ,190000002479,1,942
2014,RJ,190000002480,1,0
2014,RJ,190000002481,1,145
2014,RJ,190000002482,1,2952
2014,RJ,190000002483,1,0
2014,RJ,190000002484,1,0
2014,RJ,190000002485,1,398
2014,RJ,190000002486,1,7609
2014,RJ,190000002487,1,3208
2014,RJ,190000002488,1,0
2014,RJ,190000002489,1,690
2014,RJ,190000002492,1,296
2014,RJ,190000002493,1,107
2014,RJ,190000002494,1,11
2014,RJ,190000002495,1,267
2014,RJ,190000002496,1,6438
2014,RJ,190000002497,1,89
2014,RJ,190000002498,1,455
2014,RJ,190000002499,1,177
2014,RJ,190000002500,1,687
2014,RJ,190000002501,1,228086
2014,RJ,190000002502,1,548
2014,RJ,190000002503,1,358
2014,RJ,190000002504,1,232
2014,RJ,190000002506,1,978
2014,RJ,190000002507,1,129
2014,RJ,190000002508,1,909
2014,RJ,190000002509,1,515
2014,RJ,190000002511,1,132
2014,RJ,190000002512,1,373
2014,RJ,190000002513,1,250
2014,RJ,190000002515,1,660
2014,RJ,190000002516,1,492
2014,RJ,190000002517,1,27182
2014,RJ,190000002518,1,0
2014,RJ,190000002520,1,17731
2014,RJ,190000002521,1,287
2014,RJ,190000002522,1,1564
2014,RJ,190000002523,1,1597
2014,RJ,190000002524,1,1731
2014,RJ,190000002525,1,54
2014,RJ,190000002526,1,1691
